customer_id,last_purchase_date,recency_days,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,customer_segment
18079,0011-10-25,46,4,3651.97,3,4,5,345,Loyal Customers
17024,0011-10-25,46,3,95.85,3,3,1,331,Needs Attention
16056,0011-10-25,46,1,664.85,3,1,3,313,Needs Attention
16708,0011-10-25,46,1,656.63,3,1,3,313,Needs Attention
13601,0011-10-25,46,2,693.32,3,3,3,333,Needs Attention
15656,0011-10-25,46,4,748.5,3,4,3,343,Loyal Customers
14341,0011-10-25,46,8,2182.28,3,5,5,355,Loyal Customers
15345,0011-10-25,46,1,393.54,3,2,2,322,Needs Attention
15630,0011-10-25,46,2,1186.35,3,3,4,334,Needs Attention
18045,0011-10-25,46,1,189.4,3,1,1,311,Needs Attention
13652,0011-10-25,46,3,1095.08,3,4,4,344,Loyal Customers
16258,0011-10-25,46,5,5203.51,3,4,5,345,Loyal Customers
13481,0011-10-25,46,5,1804.56,3,4,4,344,Loyal Customers
15158,0011-10-25,46,1,401.4,3,2,2,322,Needs Attention
13340,0011-10-25,46,7,10736.48,3,5,5,355,Loyal Customers
16110,0011-10-25,46,3,1337.48,3,3,4,334,Needs Attention
13182,0011-10-25,46,1,121.18,3,2,1,321,Needs Attention
14001,0011-10-25,46,3,2043.08,3,4,4,344,Loyal Customers
18147,0011-10-25,46,2,179.34,3,2,1,321,Needs Attention
17917,0011-10-25,46,3,341.28,3,4,2,342,Needs Attention
12398,0011-10-25,46,1,1635.66,3,2,4,324,Needs Attention
17928,0011-10-25,46,2,212.54,3,2,1,321,Needs Attention
14315,0011-10-26,45,6,2481.13,3,5,5,355,Loyal Customers
14754,0011-10-26,45,2,638.05,3,3,3,333,Needs Attention
18226,0011-10-26,45,11,5228.05,3,5,5,355,Loyal Customers
15835,0011-10-26,45,4,954.09,3,4,4,344,Loyal Customers
14598,0011-10-26,45,1,221.97,3,1,1,311,Needs Attention
16418,0011-10-26,45,3,675.27,3,3,3,333,Needs Attention
12879,0011-10-26,45,3,573.22,3,4,3,343,Loyal Customers
16345,0011-10-26,45,1,575.41,3,1,3,313,Needs Attention
17712,0011-10-26,45,1,522.91,3,1,3,313,Needs Attention
16750,0011-10-26,45,5,623.93,3,4,3,343,Loyal Customers
17470,0011-10-26,45,5,1125.07,3,4,4,344,Loyal Customers
15990,0011-10-26,45,2,792.11,3,3,3,333,Needs Attention
15821,0011-10-26,45,2,570.96,3,3,3,333,Needs Attention
12448,0011-10-26,45,1,449.45,3,1,2,312,Needs Attention
15516,0011-10-26,45,3,62.43,3,3,1,331,Needs Attention
16454,0011-10-26,45,2,6.9,3,2,1,321,Needs Attention
16225,0011-10-26,45,5,1096.32,3,4,4,344,Loyal Customers
12371,0011-10-26,45,2,1887.96,3,3,4,334,Needs Attention
16415,0011-10-26,45,1,210.35,3,1,1,311,Needs Attention
17175,0011-10-26,45,4,1443.69,3,4,4,344,Loyal Customers
15240,0011-10-26,45,5,1706.57,3,4,4,344,Loyal Customers
16071,0011-10-26,45,1,326.24,3,2,2,322,Needs Attention
15320,0011-10-26,45,1,267.13,3,2,2,322,Needs Attention
13107,0011-10-26,45,4,1531.62,3,4,4,344,Loyal Customers
12812,0011-10-26,45,1,229.64,3,1,1,311,Needs Attention
16208,0011-10-26,45,2,664.26,3,3,3,333,Needs Attention
14379,0011-10-26,45,2,348.1,3,2,2,322,Needs Attention
14690,0011-10-26,45,2,371.7,3,3,2,332,Needs Attention
12456,0011-10-26,45,3,3181.04,3,4,5,345,Loyal Customers
17895,0011-10-26,45,1,98.0,3,2,1,321,Needs Attention
16188,0011-10-26,45,4,981.86,3,4,4,344,Loyal Customers
15659,0011-10-27,44,1,306.45,3,2,2,322,Needs Attention
12536,0011-10-27,44,3,12601.83,3,3,5,335,Needs Attention
16680,0011-10-27,44,1,183.7,3,1,1,311,Needs Attention
17459,0011-10-27,44,2,657.3,3,3,3,333,Needs Attention
13538,0011-10-27,44,7,1280.85,3,5,4,354,Loyal Customers
17684,0011-10-27,44,1,239.41,3,1,1,311,Needs Attention
18261,0011-10-27,44,2,324.24,3,2,2,322,Needs Attention
14716,0011-10-27,44,2,329.68,3,2,2,322,Needs Attention
17878,0011-10-27,44,1,379.45,3,2,2,322,Needs Attention
16232,0011-10-27,44,4,990.88,3,4,4,344,Loyal Customers
18276,0011-10-27,44,1,335.86,3,2,2,322,Needs Attention
14357,0011-10-27,44,1,225.77,3,1,1,311,Needs Attention
12430,0011-10-27,44,1,256.4,3,2,2,322,Needs Attention
17545,0011-10-27,44,3,645.96,3,3,3,333,Needs Attention
14239,0011-10-27,44,11,2380.85,3,5,5,355,Loyal Customers
13654,0011-10-27,44,6,2707.33,3,5,5,355,Loyal Customers
14752,0011-10-27,44,1,389.64,3,2,2,322,Needs Attention
13416,0011-10-27,44,2,712.5,3,3,3,333,Needs Attention
15014,0011-10-27,44,2,260.17,3,2,2,322,Needs Attention
15791,0011-10-27,44,2,1612.69,3,3,4,334,Needs Attention
16026,0011-10-27,44,1,236.09,3,1,1,311,Needs Attention
14004,0011-10-27,44,7,4582.64,3,5,5,355,Loyal Customers
16847,0011-10-27,44,1,193.44,3,1,1,311,Needs Attention
15288,0011-10-27,44,5,2306.52,3,4,5,345,Loyal Customers
15622,0011-10-27,44,9,3709.56,3,5,5,355,Loyal Customers
14842,0011-10-27,44,4,2824.69,3,4,5,345,Loyal Customers
17414,0011-10-27,44,2,778.0,3,3,3,333,Needs Attention
14498,0011-10-28,43,5,1957.32,3,4,4,344,Loyal Customers
14232,0011-10-28,43,5,2048.07,3,4,4,344,Loyal Customers
12678,0011-10-28,43,12,17628.46,3,5,5,355,Loyal Customers
17272,0011-10-28,43,4,2148.63,3,4,5,345,Loyal Customers
15096,0011-10-28,43,1,219.39,3,1,1,311,Needs Attention
13993,0011-10-28,43,9,3466.36,3,5,5,355,Loyal Customers
14221,0011-10-28,43,9,3432.8,3,5,5,355,Loyal Customers
17839,0011-10-28,43,1,338.8,3,2,2,322,Needs Attention
17837,0011-10-28,43,8,1593.38,3,5,4,354,Loyal Customers
16150,0011-10-28,43,5,2053.02,3,4,4,344,Loyal Customers
16648,0011-10-28,43,1,290.66,3,2,2,322,Needs Attention
17418,0011-10-28,43,2,463.46,3,3,2,332,Needs Attention
14412,0011-10-28,43,2,770.03,3,3,3,333,Needs Attention
14738,0011-10-28,43,7,1314.45,3,5,4,354,Loyal Customers
17669,0011-10-28,43,7,3406.72,3,5,5,355,Loyal Customers
13812,0011-10-28,43,3,539.0,3,3,3,333,Needs Attention
16102,0011-10-28,43,3,1842.14,3,4,4,344,Loyal Customers
16843,0011-10-28,43,16,10196.57,3,5,5,355,Loyal Customers
14218,0011-10-28,43,1,169.48,3,1,1,311,Needs Attention
12895,0011-10-28,43,2,372.8,3,3,2,332,Needs Attention
18287,0011-10-28,43,3,1837.28,3,4,4,344,Loyal Customers
16554,0011-10-28,43,3,837.1,3,3,3,333,Needs Attention
12432,0011-10-28,43,5,5059.32,3,4,5,345,Loyal Customers
14179,0011-10-30,41,2,719.78,3,3,3,333,Needs Attention
16190,0011-10-30,41,1,215.08,3,1,1,311,Needs Attention
15865,0011-10-30,41,3,895.13,3,3,3,333,Needs Attention
15059,0011-10-30,41,9,1337.72,3,5,4,354,Loyal Customers
15385,0011-10-30,41,1,316.88,3,2,2,322,Needs Attention
15748,0011-10-30,41,1,149.31,3,1,1,311,Needs Attention
15376,0011-10-30,41,3,1233.36,3,3,4,334,Needs Attention
17447,0011-10-30,41,2,541.53,3,3,3,333,Needs Attention
17373,0011-10-30,41,4,646.92,3,4,3,343,Loyal Customers
17372,0011-10-30,41,8,1342.68,3,5,4,354,Loyal Customers
16601,0011-10-30,41,1,244.8,3,1,1,311,Needs Attention
15860,0011-10-30,41,8,977.21,3,5,4,354,Loyal Customers
15478,0011-10-30,41,2,1441.42,3,3,4,334,Needs Attention
13617,0011-10-30,41,3,544.18,3,3,3,333,Needs Attention
15708,0011-10-30,41,7,3364.24,3,5,5,355,Loyal Customers
13607,0011-10-30,41,1,678.01,3,1,3,313,Needs Attention
14582,0011-10-30,41,1,114.11,3,2,1,321,Needs Attention
17609,0011-10-30,41,5,1112.22,3,4,4,344,Loyal Customers
13566,0011-10-30,41,2,874.71,3,3,3,333,Needs Attention
17796,0011-10-30,41,4,697.9,3,4,3,343,Loyal Customers
14077,0011-10-30,41,5,499.42,3,4,3,343,Loyal Customers
17213,0011-10-30,41,7,2781.23,3,5,5,355,Loyal Customers
18067,0011-10-30,41,1,396.33,3,2,2,322,Needs Attention
15370,0011-10-30,41,7,2386.05,3,5,5,355,Loyal Customers
15669,0011-10-30,41,4,684.34,3,4,3,343,Loyal Customers
13524,0011-10-30,41,5,680.18,3,4,3,343,Loyal Customers
13278,0011-10-30,41,1,542.73,3,1,3,313,Needs Attention
14040,0011-10-30,41,12,3614.92,3,5,5,355,Loyal Customers
16049,0011-10-30,41,3,1111.79,3,4,4,344,Loyal Customers
15521,0011-10-30,41,8,3000.2,3,5,5,355,Loyal Customers
13421,0011-10-30,41,2,1851.08,3,3,4,334,Needs Attention
14295,0011-10-30,41,1,166.2,3,1,1,311,Needs Attention
14810,0011-10-30,41,11,2087.88,3,5,5,355,Loyal Customers
17018,0011-10-30,41,2,920.1,3,3,3,333,Needs Attention
14158,0011-10-30,41,1,507.66,3,1,3,313,Needs Attention
17255,0011-10-30,41,2,298.41,3,2,2,322,Needs Attention
16235,0011-10-30,41,5,867.31,3,4,3,343,Loyal Customers
13186,0011-10-31,40,3,1575.89,3,3,4,334,Needs Attention
15752,0011-10-31,40,7,2637.38,3,5,5,355,Loyal Customers
16836,0011-10-31,40,2,251.87,3,2,2,322,Needs Attention
12909,0011-10-31,40,5,2178.67,3,4,5,345,Loyal Customers
13813,0011-10-31,40,4,1366.86,3,4,4,344,Loyal Customers
16018,0011-10-31,40,2,408.9,3,3,2,332,Needs Attention
13103,0011-10-31,40,1,243.94,3,1,1,311,Needs Attention
17396,0011-10-31,40,8,7330.8,3,5,5,355,Loyal Customers
15667,0011-10-31,40,1,301.32,3,2,2,322,Needs Attention
14808,0011-10-31,40,8,2741.17,3,5,5,355,Loyal Customers
12581,0011-10-31,40,1,197.71,3,1,1,311,Needs Attention
18257,0011-10-31,40,8,2337.63,3,5,5,355,Loyal Customers
12571,0011-10-31,40,2,519.61,3,3,3,333,Needs Attention
12588,0011-10-31,40,1,214.9,3,1,1,311,Needs Attention
13544,0011-10-31,40,2,291.41,3,2,2,322,Needs Attention
16127,0011-10-31,40,1,656.25,3,1,3,313,Needs Attention
13145,0011-10-31,40,4,618.52,3,4,3,343,Loyal Customers
15360,0011-10-31,40,1,427.93,3,1,2,312,Needs Attention
12522,0011-10-31,40,2,192.72,3,2,1,321,Needs Attention
13982,0011-10-31,40,4,1871.81,3,4,4,344,Loyal Customers
14167,0011-10-31,40,4,574.84,3,4,3,343,Loyal Customers
16969,0011-10-31,40,3,650.41,3,3,3,333,Needs Attention
17951,0011-10-31,40,3,1008.54,3,4,4,344,Loyal Customers
15329,0011-10-31,40,3,1049.7,3,4,4,344,Loyal Customers
15974,0011-10-31,40,7,3442.15,3,5,5,355,Loyal Customers
16960,0011-11-01,39,3,507.05,3,3,3,333,Needs Attention
16029,0011-11-01,39,63,81024.84,3,5,5,355,Loyal Customers
16971,0011-11-01,39,1,357.21,3,2,2,322,Needs Attention
12674,0011-11-01,39,4,1970.6,3,4,4,344,Loyal Customers
14485,0011-11-01,39,1,165.75,3,1,1,311,Needs Attention
16825,0011-11-01,39,2,775.18,3,3,3,333,Needs Attention
12491,0011-11-01,39,1,460.4,3,1,2,312,Needs Attention
15018,0011-11-01,39,3,496.21,3,4,3,343,Loyal Customers
17696,0011-11-01,39,8,2285.71,3,5,5,355,Loyal Customers
15423,0011-11-01,39,1,43.5,3,1,1,311,Needs Attention
18270,0011-11-01,39,2,283.15,3,2,2,322,Needs Attention
16729,0011-11-01,39,21,7239.92,3,5,5,355,Loyal Customers
13461,0011-11-01,39,3,1445.0,3,3,4,334,Needs Attention
13697,0011-11-01,39,1,151.3,3,1,1,311,Needs Attention
14995,0011-11-01,39,2,233.23,3,2,1,321,Needs Attention
12552,0011-11-01,39,2,437.82,3,3,2,332,Needs Attention
17733,0011-11-01,39,2,692.19,3,3,3,333,Needs Attention
13292,0011-11-01,39,2,578.94,3,3,3,333,Needs Attention
14345,0011-11-01,39,1,108.98,3,2,1,321,Needs Attention
16830,0011-11-01,39,1,325.91,3,2,2,322,Needs Attention
17166,0011-11-01,39,2,206.34,3,2,1,321,Needs Attention
13726,0011-11-01,39,2,1079.66,3,3,4,334,Needs Attention
15847,0011-11-01,39,2,389.27,3,3,2,332,Needs Attention
14383,0011-11-01,39,3,1247.69,3,3,4,334,Needs Attention
13327,0011-11-01,39,8,3627.77,3,5,5,355,Loyal Customers
12779,0011-11-02,38,8,3981.36,3,5,5,355,Loyal Customers
13316,0011-11-02,38,4,5977.73,3,4,5,345,Loyal Customers
17800,0011-11-02,38,9,1199.01,3,5,4,354,Loyal Customers
16706,0011-11-02,38,3,531.35,3,3,3,333,Needs Attention
16308,0011-11-02,38,4,2560.0,3,4,5,345,Loyal Customers
16747,0011-11-02,38,2,836.06,3,3,3,333,Needs Attention
13904,0011-11-02,38,2,332.64,3,2,2,322,Needs Attention
12830,0011-11-02,38,6,6814.64,3,5,5,355,Loyal Customers
16014,0011-11-02,38,3,662.38,3,3,3,333,Needs Attention
17999,0011-11-02,38,2,382.06,3,3,2,332,Needs Attention
14528,0011-11-02,38,1,364.22,3,2,2,322,Needs Attention
18164,0011-11-02,38,1,399.65,3,2,2,322,Needs Attention
18105,0011-11-02,38,1,113.48,3,2,1,321,Needs Attention
13271,0011-11-02,38,1,217.38,3,1,1,311,Needs Attention
13477,0011-11-02,38,6,1454.58,3,5,4,354,Loyal Customers
14974,0011-11-02,38,1,114.39,3,2,1,321,Needs Attention
17965,0011-11-02,38,14,2622.57,3,5,5,355,Loyal Customers
16367,0011-11-02,38,2,804.49,3,3,3,333,Needs Attention
12594,0011-11-02,38,10,3338.22,3,5,5,355,Loyal Customers
16884,0011-11-02,38,2,429.84,3,3,2,332,Needs Attention
16043,0011-11-02,38,4,773.99,3,4,3,343,Loyal Customers
17719,0011-11-02,38,15,5396.04,3,5,5,355,Loyal Customers
18104,0011-11-02,38,1,754.64,3,1,3,313,Needs Attention
17947,0011-11-02,38,1,176.68,3,1,1,311,Needs Attention
15830,0011-11-02,38,1,576.0,3,1,3,313,Needs Attention
15065,0011-11-02,38,4,3158.13,3,4,5,345,Loyal Customers
15576,0011-11-02,38,1,940.67,3,2,3,323,Needs Attention
15275,0011-11-02,38,1,615.14,3,1,3,313,Needs Attention
17966,0011-11-02,38,5,1098.43,3,4,4,344,Loyal Customers
16914,0011-11-03,37,1,208.46,3,1,1,311,Needs Attention
13324,0011-11-03,37,10,7121.95,3,5,5,355,Loyal Customers
14636,0011-11-03,37,2,609.85,3,3,3,333,Needs Attention
17816,0011-11-03,37,4,36.56,3,4,1,341,Needs Attention
17634,0011-11-03,37,9,2361.97,3,5,5,355,Loyal Customers
15551,0011-11-03,37,1,436.06,3,1,2,312,Needs Attention
18205,0011-11-03,37,2,517.36,3,3,3,333,Needs Attention
12352,0011-11-03,37,8,2506.04,3,5,5,355,Loyal Customers
14098,0011-11-03,37,1,147.35,3,1,1,311,Needs Attention
16337,0011-11-03,37,1,151.05,3,1,1,311,Needs Attention
13721,0011-11-03,37,1,524.14,3,1,3,313,Needs Attention
16602,0011-11-03,37,1,528.08,3,1,3,313,Needs Attention
14856,0011-11-03,37,3,1311.38,3,3,4,334,Needs Attention
13728,0011-11-03,37,6,1016.14,3,5,4,354,Loyal Customers
17078,0011-11-03,37,2,378.2,3,3,2,332,Needs Attention
17653,0011-11-03,37,4,1207.56,3,4,4,344,Loyal Customers
17442,0011-11-03,37,6,2248.56,3,5,5,355,Loyal Customers
17076,0011-11-03,37,3,841.08,3,3,3,333,Needs Attention
16841,0011-11-03,37,6,1869.82,3,5,4,354,Loyal Customers
16409,0011-11-03,37,5,2028.88,3,4,4,344,Loyal Customers
16221,0011-11-03,37,3,864.86,3,3,3,333,Needs Attention
15998,0011-11-03,37,5,3089.97,3,4,5,345,Loyal Customers
13636,0011-11-03,37,5,949.12,3,4,4,344,Loyal Customers
15651,0011-11-03,37,3,646.3,3,3,3,333,Needs Attention
18081,0011-11-03,37,3,343.45,3,4,2,342,Needs Attention
15809,0011-11-03,37,5,515.77,3,4,3,343,Loyal Customers
13168,0011-11-03,37,4,1319.19,3,4,4,344,Loyal Customers
15227,0011-11-03,37,5,1219.4,3,4,4,344,Loyal Customers
12808,0011-11-03,37,3,483.65,3,3,2,332,Needs Attention
12544,0011-11-03,37,1,372.7,3,2,2,322,Needs Attention
15605,0011-11-03,37,5,1198.23,3,4,4,344,Loyal Customers
17351,0011-11-03,37,3,587.15,3,4,3,343,Loyal Customers
14815,0011-11-03,37,2,778.5,3,3,3,333,Needs Attention
17403,0011-11-03,37,1,281.62,3,2,2,322,Needs Attention
15612,0011-11-03,37,2,195.15,3,2,1,321,Needs Attention
15252,0011-11-03,37,2,740.78,3,3,3,333,Needs Attention
17930,0011-11-04,36,5,1740.48,3,4,4,344,Loyal Customers
12431,0011-11-04,36,15,6487.45,3,5,5,355,Loyal Customers
12576,0011-11-04,36,5,1315.83,3,4,4,344,Loyal Customers
16555,0011-11-04,36,2,285.89,3,2,2,322,Needs Attention
14150,0011-11-04,36,2,658.64,3,3,3,333,Needs Attention
16012,0011-11-04,36,3,1415.29,3,3,4,334,Needs Attention
17979,0011-11-04,36,4,757.71,3,4,3,343,Loyal Customers
12944,0011-11-04,36,2,604.51,3,3,3,333,Needs Attention
14913,0011-11-04,36,4,1227.43,3,4,4,344,Loyal Customers
13651,0011-11-04,36,2,94.2,3,2,1,321,Needs Attention
14592,0011-11-04,36,3,570.46,3,4,3,343,Loyal Customers
16318,0011-11-04,36,1,328.15,3,2,2,322,Needs Attention
13592,0011-11-04,36,4,247.96,3,4,1,341,Needs Attention
17703,0011-11-04,36,3,798.74,3,4,3,343,Loyal Customers
13938,0011-11-04,36,1,71.66,3,1,1,311,Needs Attention
12397,0011-11-04,36,2,2409.9,3,3,5,335,Needs Attention
18035,0011-11-04,36,3,730.4,3,3,3,333,Needs Attention
17084,0011-11-04,36,2,2949.75,3,3,5,335,Needs Attention
12928,0011-11-04,36,5,2062.7,3,4,5,345,Loyal Customers
16887,0011-11-04,36,1,194.88,3,1,1,311,Needs Attention
15707,0011-11-04,36,4,945.58,3,4,4,344,Loyal Customers
15722,0011-11-04,36,5,2222.56,3,4,5,345,Loyal Customers
17274,0011-11-04,36,1,111.98,3,2,1,321,Needs Attention
17233,0011-11-04,36,1,190.88,3,1,1,311,Needs Attention
17203,0011-11-04,36,6,3563.85,3,5,5,355,Loyal Customers
15010,0011-11-04,36,1,308.94,3,2,2,322,Needs Attention
15597,0011-11-04,36,1,324.57,3,2,2,322,Needs Attention
17193,0011-11-04,36,7,1699.3,3,5,4,354,Loyal Customers
18022,0011-11-04,36,1,668.11,3,1,3,313,Needs Attention
12577,0011-11-04,36,3,657.8,3,3,3,333,Needs Attention
14971,0011-11-04,36,3,1116.57,3,4,4,344,Loyal Customers
16488,0011-11-06,34,3,498.8,3,4,3,343,Loyal Customers
16372,0011-11-06,34,2,367.93,3,3,2,332,Needs Attention
13523,0011-11-06,34,5,3964.88,3,4,5,345,Loyal Customers
14039,0011-11-06,34,1,152.2,3,1,1,311,Needs Attention
12638,0011-11-06,34,1,671.69,3,1,3,313,Needs Attention
14404,0011-11-06,34,6,1474.32,3,5,4,354,Loyal Customers
15839,0011-11-06,34,3,1048.49,3,4,4,344,Loyal Customers
17107,0011-11-06,34,6,10815.43,3,5,5,355,Loyal Customers
13634,0011-11-06,34,5,1575.16,3,4,4,344,Loyal Customers
15513,0011-11-06,34,19,14758.22,3,5,5,355,Loyal Customers
15427,0011-11-06,34,3,1483.14,3,3,4,334,Needs Attention
12357,0011-11-06,34,1,6207.67,3,1,5,315,Needs Attention
12645,0011-11-06,34,4,1775.18,3,4,4,344,Loyal Customers
16243,0011-11-06,34,2,409.1,3,3,2,332,Needs Attention
15017,0011-11-06,34,1,125.58,3,2,1,321,Needs Attention
16466,0011-11-06,34,7,1603.46,3,5,4,354,Loyal Customers
13772,0011-11-06,34,3,1132.13,3,3,4,334,Needs Attention
16771,0011-11-06,34,5,2246.81,3,4,5,345,Loyal Customers
13527,0011-11-06,34,7,2287.51,3,5,5,355,Loyal Customers
15696,0011-11-06,34,8,2736.46,3,5,5,355,Loyal Customers
13365,0011-11-06,34,2,2225.37,3,3,5,335,Needs Attention
12838,0011-11-06,34,2,683.13,3,3,3,333,Needs Attention
14936,0011-11-06,34,8,8137.02,3,5,5,355,Loyal Customers
17082,0011-11-06,34,2,2003.85,3,3,4,334,Needs Attention
13532,0011-11-06,34,1,210.31,3,1,1,311,Needs Attention
18170,0011-11-06,34,3,980.31,3,4,4,344,Loyal Customers
15025,0011-11-06,34,1,377.01,3,2,2,322,Needs Attention
15407,0011-11-06,34,4,1056.44,3,4,4,344,Loyal Customers
15952,0011-11-06,34,4,806.57,3,4,3,343,Loyal Customers
17608,0011-11-06,34,2,193.42,3,2,1,321,Needs Attention
14174,0011-11-06,34,1,134.46,3,1,1,311,Needs Attention
13155,0011-11-06,34,4,971.76,3,4,4,344,Loyal Customers
13759,0011-11-06,34,2,659.41,3,3,3,333,Needs Attention
16676,0011-11-06,34,4,1592.12,3,4,4,344,Loyal Customers
15526,0011-11-06,34,2,148.44,3,2,1,321,Needs Attention
16445,0011-11-06,34,1,230.51,3,1,1,311,Needs Attention
14517,0011-11-06,34,2,330.45,3,2,2,322,Needs Attention
16357,0011-11-06,34,3,658.88,3,3,3,333,Needs Attention
17831,0011-11-06,34,1,35.4,3,2,1,321,Needs Attention
15522,0011-11-07,33,2,398.84,3,3,2,332,Needs Attention
17761,0011-11-07,33,1,712.78,3,1,3,313,Needs Attention
13097,0011-11-07,33,10,6010.42,3,5,5,355,Loyal Customers
15870,0011-11-07,33,1,354.09,3,2,2,322,Needs Attention
14929,0011-11-07,33,1,223.88,3,1,1,311,Needs Attention
15330,0011-11-07,33,2,714.96,3,3,3,333,Needs Attention
15719,0011-11-07,33,13,5045.61,3,5,5,355,Loyal Customers
17158,0011-11-07,33,3,1266.97,3,3,4,334,Needs Attention
12408,0011-11-07,33,5,2888.55,3,4,5,345,Loyal Customers
14700,0011-11-07,33,3,2235.3,3,4,5,345,Loyal Customers
17164,0011-11-07,33,7,2467.35,3,5,5,355,Loyal Customers
14387,0011-11-07,33,3,1770.56,3,4,4,344,Loyal Customers
16637,0011-11-07,33,4,1154.47,3,4,4,344,Loyal Customers
16053,0011-11-07,33,2,1511.95,3,3,4,334,Needs Attention
14073,0011-11-07,33,1,151.04,4,1,1,411,Needs Attention
14080,0011-11-07,33,1,45.6,4,1,1,411,Needs Attention
15493,0011-11-07,33,5,2001.8,4,4,4,444,Champions
17043,0011-11-07,33,4,1735.18,4,4,4,444,Champions
18150,0011-11-07,33,3,566.58,4,4,3,443,Loyal Customers
12484,0011-11-07,33,6,4541.72,4,5,5,455,Champions
13717,0011-11-07,33,6,1445.01,4,5,4,454,Champions
16612,0011-11-07,33,4,1187.66,4,4,4,444,Champions
15618,0011-11-07,33,4,776.851,4,4,3,443,Loyal Customers
12832,0011-11-07,33,2,383.03,4,3,2,432,Potential Loyalists
18036,0011-11-07,33,3,405.62,4,3,2,432,Potential Loyalists
18016,0011-11-07,33,5,1483.56,4,4,4,444,Champions
16348,0011-11-07,33,7,1469.45,4,5,4,454,Champions
13824,0011-11-07,33,5,1698.94,4,4,4,444,Champions
14623,0011-11-07,33,5,889.25,4,4,3,443,Loyal Customers
12472,0011-11-07,33,7,6572.11,4,5,5,455,Champions
16362,0011-11-07,33,5,734.77,4,4,3,443,Loyal Customers
17430,0011-11-07,33,2,265.76,4,2,2,422,Potential Loyalists
15785,0011-11-07,33,5,2328.97,4,4,5,445,Champions
17623,0011-11-07,33,1,527.05,4,1,3,413,Needs Attention
13643,0011-11-08,32,3,519.44,4,3,3,433,Potential Loyalists
13381,0011-11-08,32,6,3639.31,4,5,5,455,Champions
15950,0011-11-08,32,4,1765.51,4,4,4,444,Champions
17886,0011-11-08,32,3,899.61,4,3,3,433,Potential Loyalists
15153,0011-11-08,32,1,329.25,4,2,2,422,Potential Loyalists
17289,0011-11-08,32,3,944.41,4,4,4,444,Champions
17160,0011-11-08,32,6,3518.03,4,5,5,455,Champions
17964,0011-11-08,32,2,471.7,4,3,2,432,Potential Loyalists
16639,0011-11-08,32,3,1257.51,4,3,4,434,Potential Loyalists
18216,0011-11-08,32,1,481.75,4,1,2,412,Needs Attention
13110,0011-11-08,32,7,1488.67,4,5,4,454,Champions
17022,0011-11-08,32,1,71.0,4,1,1,411,Needs Attention
14360,0011-11-08,32,4,2128.23,4,4,5,445,Champions
12990,0011-11-08,32,3,409.5,4,3,2,432,Potential Loyalists
13867,0011-11-08,32,3,1015.29,4,4,4,444,Champions
12721,0011-11-08,32,6,2656.13,4,5,5,455,Champions
16863,0011-11-08,32,2,502.8,4,3,3,433,Potential Loyalists
13329,0011-11-08,32,2,789.0,4,3,3,433,Potential Loyalists
16732,0011-11-08,32,1,603.75,4,1,3,413,Needs Attention
15406,0011-11-08,32,2,510.71,4,3,3,433,Potential Loyalists
14676,0011-11-08,32,6,2548.24,4,5,5,455,Champions
17637,0011-11-08,32,2,547.06,4,3,3,433,Potential Loyalists
15249,0011-11-08,32,13,6688.46,4,5,5,455,Champions
13695,0011-11-08,32,15,2504.13,4,5,5,455,Champions
17515,0011-11-08,32,4,639.02,4,4,3,443,Loyal Customers
16284,0011-11-08,32,2,823.97,4,3,3,433,Potential Loyalists
16505,0011-11-08,32,1,777.6,4,1,3,413,Needs Attention
16618,0011-11-08,32,5,2647.59,4,4,5,445,Champions
14524,0011-11-08,32,9,1867.68,4,5,4,454,Champions
15103,0011-11-08,32,2,703.36,4,3,3,433,Potential Loyalists
15957,0011-11-08,32,1,428.89,4,1,2,412,Needs Attention
13975,0011-11-08,32,6,2526.28,4,5,5,455,Champions
15573,0011-11-08,32,2,607.45,4,3,3,433,Potential Loyalists
15763,0011-11-08,32,2,1086.92,4,3,4,434,Potential Loyalists
15356,0011-11-08,32,10,2766.5,4,5,5,455,Champions
13047,0011-11-08,32,10,3237.54,4,5,5,455,Champions
17219,0011-11-08,32,1,114.23,4,2,1,421,Potential Loyalists
16187,0011-11-08,32,15,6911.44,4,5,5,455,Champions
13272,0011-11-08,32,2,276.56,4,2,2,422,Potential Loyalists
12849,0011-11-08,32,2,1050.89,4,3,4,434,Potential Loyalists
13710,0011-11-08,32,1,180.48,4,1,1,411,Needs Attention
16837,0011-11-08,32,11,3170.98,4,5,5,455,Champions
14050,0011-11-08,32,2,746.36,4,3,3,433,Potential Loyalists
17633,0011-11-08,32,4,1324.84,4,4,4,444,Champions
18177,0011-11-08,32,6,1341.42,4,5,4,454,Champions
17313,0011-11-08,32,1,2328.84,4,1,5,415,Needs Attention
15043,0011-11-08,32,1,537.0,4,1,3,413,Needs Attention
12949,0011-11-09,31,8,4167.22,4,5,5,455,Champions
13209,0011-11-09,31,8,5891.61,4,5,5,455,Champions
16041,0011-11-09,31,3,3166.4,4,4,5,445,Champions
13029,0011-11-09,31,3,1247.5,4,3,4,434,Potential Loyalists
13992,0011-11-09,31,1,76.8,4,1,1,411,Needs Attention
17038,0011-11-09,31,1,112.4,4,2,1,421,Potential Loyalists
18274,0011-11-09,31,1,175.92,4,1,1,411,Needs Attention
17865,0011-11-09,31,20,10526.32,4,5,5,455,Champions
